AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;SG_UF_PROGRAMA;NM_MUNICIPIO_PROGRAMA_IES;CD_PROGRAMA_IES;NM_PROGRAMA_IES;CD_CURSO_PPG;NM_CURSO;NM_GRAU_CURSO;CD_CONCEITO_CURSO;AN_INICIO_PREVISTO;DS_SITUACAO_CURSO;DT_SITUACAO_CURSO;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA
2017;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;15001016046P2;CIÊNCIAS AMBIENTAIS;15001016046M2;CIÊNCIAS AMBIENTAIS;MESTRADO;5;2005;EM FUNCIONAMENTO;18SEP2012:00:00:00;126815;63126
2017;MULTIDISCIPLINAR;BIOTECNOLOGIA;NÃO SE APLICA;NÃO SE APLICA;48;BIOTECNOLOGIA;40004015;57;UEM;UNIVERSIDADE ESTADUAL DE MARINGÁ;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;MARINGÁ;40004015042P7;BIOTECNOLOGIA AMBIENTAL;40004015042D8;BIOTECNOLOGIA AMBIENTAL;DOUTORADO;4;2016;EM FUNCIONAMENTO;20JAN2016:00:00:00;167528;101439
2017;CIÊNCIAS HUMANAS;HISTÓRIA;NÃO SE APLICA;NÃO SE APLICA;40;HISTÓRIA;41002016;43;UDESC;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;41002016013P7;HISTÓRIA;41002016013M7;HISTÓRIA;MESTRADO;5;2007;EM FUNCIONAMENTO;18SEP2012:00:00:00;167608;101518
2017;CIÊNCIAS HUMANAS;HISTÓRIA;NÃO SE APLICA;NÃO SE APLICA;40;HISTÓRIA;40001016;571;UFPR;UNIVERSIDADE FEDERAL DO PARANÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PR;CURITIBA;40001016009P0;HISTÓRIA;40001016009D1;HISTÓRIA;DOUTORADO;5;1982;EM FUNCIONAMENTO;18SEP2012:00:00:00;167818;101747
2017;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;NÃO SE APLICA;NÃO SE APLICA;24;MEDICINA VETERINÁRIA;33063010;322;UNIP;UNIVERSIDADE PAULISTA;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33063010005P2;PATOLOGIA AMBIENTAL E EXPERIMENTAL;33063010005M2;PATOLOGIA AMBIENTAL E EXPERIMENTAL;MESTRADO;5;2002;EM FUNCIONAMENTO;21SEP2012:00:00:00;168690;102572
2017;CIÊNCIAS EXATAS E DA TERRA;OCEANOGRAFIA;OCEANOGRAFIA BIOLÓGICA;NÃO SE APLICA;7;BIODIVERSIDADE;42004012;12;FURG;UNIVERSIDADE FEDERAL DO RIO GRANDE;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;RIO GRANDE;42004012001P4;OCEANOGRAFIA BIOLÓGICA;42004012001D5;OCEANOGRAFIA BIOLÓGICA;DOUTORADO;7;1992;EM FUNCIONAMENTO;13APR2018:00:00:00;169409;103246
2017;CIÊNCIAS BIOLÓGICAS;ZOOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;42005019;21;PUC/RS;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;42005019002P7;BIOCIÊNCIAS (ZOOLOGIA);42005019002D8;BIOCIÊNCIAS (ZOOLOGIA);DOUTORADO;5;1992;EM FUNCIONAMENTO;18SEP2012:00:00:00;171286;105016
2017;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;SAÚDE PÚBLICA;NÃO SE APLICA;22;SAÚDE COLETIVA;32010010;596;UFVJM;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;DIAMANTINA;32010010008P0;ENSINO EM SAÚDE;32010010008F3;ENSINO EM SAÚDE;MESTRADO PROFISSIONAL;3;2011;EM FUNCIONAMENTO;03SEP2012:00:00:00;169089;102946
2017;CIÊNCIAS BIOLÓGICAS;BOTÂNICA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;25003011;587;UFRPE;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;25003011001P0;BOTÂNICA;25003011001D0;BOTÂNICA;DOUTORADO;4;1993;EM FUNCIONAMENTO;18SEP2012:00:00:00;169611;103417
2017;CIÊNCIAS BIOLÓGICAS;BOTÂNICA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;25003011;587;UFRPE;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;25003011001P0;BOTÂNICA;25003011001M0;BOTÂNICA;MESTRADO;4;1973;EM FUNCIONAMENTO;18SEP2012:00:00:00;169611;103417
2017;CIÊNCIAS AGRÁRIAS;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;30001013;573;UFES;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;ES;JERÔNIMO MONTEIRO;30001013032P4;CIÊNCIAS FLORESTAIS;30001013032M4;CIÊNCIAS FLORESTAIS;MESTRADO;4;2008;EM FUNCIONAMENTO;22FEB2013:00:00:00;170482;104254
2017;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;NÃO SE APLICA;NÃO SE APLICA;5;GEOCIÊNCIAS;12002011;NI;INPA;INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA;FEDERAL;PÚBLICA;NÃO INFORMADO;NORTE;AM;MANAUS;12002011011P2;CLIMA E AMBIENTE - INPA - UEA;12002011011M2;CLIMA E AMBIENTE - INPA - UEA;MESTRADO;4;2007;EM FUNCIONAMENTO;18SEP2012:00:00:00;172115;105830
2017;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA/TECNOLOGIA/GESTÃO;NÃO SE APLICA;45;INTERDISCIPLINAR;32053010;1557;FUMEC;UNIVERSIDADE FUMEC;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;MG;BELO HORIZONTE;32053010003P1;SISTEMAS DE INFORMAÇÃO E GESTÃO DO CONHECIMENTO;32053010003M1;SISTEMAS DE INFORMAÇÃO E GESTÃO DO CONHECIMENTO;MESTRADO;4;2011;EM FUNCIONAMENTO;27JAN2017:00:00:00;175715;108762
2017;CIÊNCIAS SOCIAIS APLICADAS;COMUNICAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;33001014030P0;IMAGEM E SOM;33001014030M0;IMAGEM E SOM;MESTRADO;3;2008;EM FUNCIONAMENTO;18SEP2012:00:00:00;171470;105179
2017;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;TEORIA LITERARIA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;32006012;17;UFU;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;UBERLÂNDIA;32006012022P6;ESTUDOS LITERÁRIOS;32006012022D7;ESTUDOS LITERARIOS;DOUTORADO;4;2015;EM FUNCIONAMENTO;19MAR2015:00:00:00;175340;108468
2017;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;TEORIA LITERARIA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;32006012;17;UFU;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;UBERLÂNDIA;32006012022P6;ESTUDOS LITERÁRIOS;32006012022M6;ESTUDOS LITERÁRIOS;MESTRADO;4;2006;EM FUNCIONAMENTO;18SEP2012:00:00:00;175340;108468
2017;ENGENHARIAS;ENGENHARIA CIVIL;ENGENHARIA HIDRÁULICA;NÃO SE APLICA;10;ENGENHARIAS I;40001016;571;UFPR;UNIVERSIDADE FEDERAL DO PARANÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PR;CURITIBA;40001016021P0;ENGENHARIA DE RECURSOS HÍDRICOS E AMBIENTAL;40001016021M0;ENGENHARIA DE RECURSOS HÍDRICOS E AMBIENTAL;MESTRADO;5;1986;EM FUNCIONAMENTO;18FEB2017:00:00:00;127829;64935
2017;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;24001015;NI;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );FEDERAL;PÚBLICA;NÃO INFORMADO;NORDESTE;PB;JOÃO PESSOA;24001015012P6;ENGENHARIA DE PRODUÇÃO;24001015012M6;ENGENHARIA DE PRODUÇÃO;MESTRADO;3;1975;EM FUNCIONAMENTO;18SEP2012:00:00:00;128736;65618
2017;LINGÜÍSTICA, LETRAS E ARTES;ARTES;NÃO SE APLICA;NÃO SE APLICA;11;ARTES;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31001017089P9;ARTES VISUAIS;31001017089M9;ARTES VISUAIS;MESTRADO;6;1985;EM FUNCIONAMENTO;18SEP2012:00:00:00;126575;62621
2017;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;42019010;449;ULBRA;UNIVERSIDADE LUTERANA DO BRASIL;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;CANOAS;42019010009P2;EDUCAÇÃO;42019010009M2;EDUCAÇÃO;MESTRADO;4;1999;EM FUNCIONAMENTO;06MAR2017:00:00:00;127578;64724
2017;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;42019010;449;ULBRA;UNIVERSIDADE LUTERANA DO BRASIL;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;CANOAS;42019010009P2;EDUCAÇÃO;42019010009D3;EDUCAÇÃO;DOUTORADO;4;2016;EM FUNCIONAMENTO;16NOV2015:00:00:00;127578;64724
2017;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;NÃO SE APLICA;NÃO SE APLICA;22;SAÚDE COLETIVA;33160015;NI;IEP;INSTITUTO SÍRIO-LIBANÊS DE ENSINO E PESQUISA;PARTICULAR;PRIVADA;NÃO INFORMADO;SUDESTE;SP;SÃO PAULO;33160015001P1;GESTÃO DE TECNOLOGIA E INOVAÇÃO EM SAÚDE;33160015001F4;GESTÃO DE TECNOLOGIAS E INOVAÇÃO EM SAÚDE;MESTRADO PROFISSIONAL;3;2012;EM FUNCIONAMENTO;04JAN2017:00:00:00;128689;65635
2017;CIÊNCIAS HUMANAS;HISTÓRIA;NÃO SE APLICA;NÃO SE APLICA;40;HISTÓRIA;32001010;575;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;BELO HORIZONTE;32001010043P1;HISTÓRIA;32001010043D2;HISTÓRIA;DOUTORADO;7;2000;EM FUNCIONAMENTO;18SEP2012:00:00:00;128229;65311
2017;MULTIDISCIPLINAR;BIOTECNOLOGIA;NÃO SE APLICA;NÃO SE APLICA;48;BIOTECNOLOGIA;40001016;571;UFPR;UNIVERSIDADE FEDERAL DO PARANÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PR;PALOTINA;40001016083P6;TECNOLOGIAS DE BIOPRODUTOS AGROINDUSTRIAIS;40001016083M6;TECNOLOGIAS DE BIOPRODUTOS AGROINDUSTRIAIS;MESTRADO;3;2015;EM FUNCIONAMENTO;26JAN2015:00:00:00;127417;64522
2017;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;NÃO SE APLICA;NÃO SE APLICA;18;ODONTOLOGIA;32011016;595;UNIFAL;UNIVERSIDADE FEDERAL DE ALFENAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;ALFENAS;32011016009P0;CIÊNCIAS ODONTOLÓGICAS;32011016009M0;CIÊNCIAS ODONTOLÓGICAS;MESTRADO;3;2012;EM FUNCIONAMENTO;21DEC2012:00:00:00;172817;106498
2017;CIÊNCIAS HUMANAS;SOCIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;34;SOCIOLOGIA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;25001019012P9;SOCIOLOGIA;25001019012D0;SOCIOLOGIA;DOUTORADO;6;1995;EM FUNCIONAMENTO;18SEP2012:00:00:00;173111;106703
2017;CIÊNCIAS HUMANAS;TEOLOGIA;NÃO SE APLICA;NÃO SE APLICA;44;CIÊNCIAS DA RELIGIÃO E TEOLOGIA;30014018;2652;FUV;FACULDADE UNIDA DE VITÓRIA;PARTICULAR;PRIVADA;FACULDADE;SUDESTE;ES;VITÓRIA;30014018001P2;CIÊNCIAS DAS RELIGIÕES;30014018001F5;CIÊNCIAS DAS RELIGIÕES;MESTRADO PROFISSIONAL;3;2011;EM FUNCIONAMENTO;17FEB2012:00:00:00;174110;107511
2017;CIÊNCIAS AGRÁRIAS;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;41006011;76;FURB;UNIVERSIDADE REGIONAL DE BLUMENAU;MUNICIPAL;PÚBLICA;UNIVERSIDADE;SUL;SC;BLUMENAU;41006011011P0;ENGENHARIA FLORESTAL;41006011011M0;ENGENHARIA FLORESTAL;MESTRADO;3;2011;EM FUNCIONAMENTO;19OCT2012:00:00:00;175396;108523
2017;MULTIDISCIPLINAR;MATERIAIS;NÃO SE APLICA;NÃO SE APLICA;47;MATERIAIS;24001015;NI;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );FEDERAL;PÚBLICA;NÃO INFORMADO;NORDESTE;PB;JOÃO PESSOA;24001015061P7;CIÊNCIA E ENGENHARIA DE MATERIAIS;24001015061D8;CIÊNCIA E ENGENHARIA DE MATERIAIS;DOUTORADO;3;2011;EM FUNCIONAMENTO;14FEB2012:00:00:00;171950;105650
2017;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;11001011004P7;PRODUÇÃO VEGETAL;11001011004M7;PRODUÇÃO VEGETAL;MESTRADO;4;2006;EM FUNCIONAMENTO;18SEP2012:00:00:00;172707;106390
2017;ENGENHARIAS;ENGENHARIA ELÉTRICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;32005016;576;UFJF;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;JUIZ DE FORA;32005016005P8;ENGENHARIA ELÉTRICA;32005016005D9;ENGENHARIA ELÉTRICA;DOUTORADO;5;2008;EM FUNCIONAMENTO;18SEP2012:00:00:00;169842;103630
2017;CIÊNCIAS BIOLÓGICAS;FISIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;8;CIÊNCIAS BIOLÓGICAS II;52001016;584;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;GO;GOIÂNIA;52001016005P9;CIÊNCIAS BIOLÓGICAS;52001016005D0;CIÊNCIAS BIOLÓGICAS - DOUTORADO;DOUTORADO;5;2004;EM FUNCIONAMENTO;17JAN2018:00:00:00;164913;99086
2017;CIÊNCIAS BIOLÓGICAS;FISIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;8;CIÊNCIAS BIOLÓGICAS II;52001016;584;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;GO;GOIÂNIA;52001016005P9;CIÊNCIAS BIOLÓGICAS;52001016005M9;CIÊNCIAS BIOLÓGICAS - MESTRADO;MESTRADO;5;1980;EM FUNCIONAMENTO;17JAN2018:00:00:00;164913;99086
2017;CIÊNCIAS AGRÁRIAS;ZOOTECNIA;NÃO SE APLICA;NÃO SE APLICA;23;ZOOTECNIA / RECURSOS PESQUEIROS;25003011;587;UFRPE;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;25003011009P0;ZOOTECNIA;25003011009D1;ZOOTECNIA;DOUTORADO;5;1999;EM FUNCIONAMENTO;12APR2018:00:00:00;170519;104280
2017;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;NÃO SE APLICA;NÃO SE APLICA;28;ECONOMIA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33002010036P4;ECONOMIA;33002010036M4;ECONOMIA;MESTRADO;7;1970;EM FUNCIONAMENTO;18SEP2012:00:00:00;166469;100488
2017;CIÊNCIAS AGRÁRIAS;ZOOTECNIA;NÃO SE APLICA;NÃO SE APLICA;23;ZOOTECNIA / RECURSOS PESQUEIROS;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;PIRASSUNUNGA;33002010165P9;ZOOTECNIA;33002010165D0;ZOOTECNIA;DOUTORADO;5;2001;EM FUNCIONAMENTO;18SEP2012:00:00:00;167295;101226
2017;MULTIDISCIPLINAR;INTERDISCIPLINAR;MEIO AMBIENTE E AGRÁRIAS;NÃO SE APLICA;45;INTERDISCIPLINAR;50002015;719;UNEMAT;UNIVERSIDADE DO ESTADO DE MATO GROSSO;ESTADUAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;MT;TANGARÁ DA SERRA;50002015006P6;AMBIENTE E SISTEMAS DE PRODUÇÃO AGRÍCOLA;50002015006M6;AMBIENTE E SISTEMAS DE PRODUÇÃO AGRÍCOLA;MESTRADO;4;2011;EM FUNCIONAMENTO;18DEC2012:00:00:00;164963;99144
2017;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;33004080;NI;UNESP-GUAR;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( GUARATINGUETÁ );ESTADUAL;PÚBLICA;NÃO INFORMADO;SUDESTE;SP;GUARATINGUETÁ;33004080052P0;ENGENHARIA DE PRODUÇÃO;33004080052F3;MESTRADO PROFISSIONAL EM ENGENHARIA DE PRODUÇÃO;MESTRADO PROFISSIONAL;3;2014;EM FUNCIONAMENTO;28JAN2014:00:00:00;164966;99147
2017;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;INSPEÇÃO DE PRODUTOS DE ORIGEM ANIMAL;NÃO SE APLICA;24;MEDICINA VETERINÁRIA;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;NITERÓI;31003010069P4;HIGIENE, INSPEÇÃO E TECNOLOGIA DE ALIMENTOS DE ORIGEM ANIMAL;31003010069F7;HIGIENE, INSPEÇÃO E TECNOLOGIA DE ALIMENTOS DE ORIGEM ANIMAL;MESTRADO PROFISSIONAL;3;2009;EM FUNCIONAMENTO;18SEP2012:00:00:00;177442;110001
2017;MULTIDISCIPLINAR;MATERIAIS;NÃO SE APLICA;NÃO SE APLICA;47;MATERIAIS;26001012;577;UFAL;UNIVERSIDADE FEDERAL DE ALAGOAS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;AL;MACEIÓ;26001012028P5;MATERIAIS;26001012028D6;MATERIAIS;DOUTORADO;4;2010;EM FUNCIONAMENTO;06DEC2010:00:00:00;177500;110068
2017;CIÊNCIAS BIOLÓGICAS;ZOOLOGIA;TAXONOMIA DOS GRUPOS RECENTES;NÃO SE APLICA;7;BIODIVERSIDADE;40002012;9;UEL;UNIVERSIDADE ESTADUAL DE LONDRINA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;LONDRINA;40002012019P2;CIÊNCIAS BIOLÓGICAS;40002012019M2;CIÊNCIAS BIOLÓGICAS;MESTRADO;4;2001;EM FUNCIONAMENTO;18SEP2012:00:00:00;130439;67236
2017;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;4;QUÍMICA;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;15001016007P7;QUÍMICA;15001016007D8;QUÍMICA;DOUTORADO;4;2005;EM FUNCIONAMENTO;18SEP2012:00:00:00;130692;67521
2017;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;LITERATURA BRASILEIRA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;31004016;547;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31004016009P4;LETRAS;31004016009M4;LETRAS;MESTRADO;5;1988;EM FUNCIONAMENTO;20FEB2017:00:00:00;130838;67622
2017;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA DO BRASIL;NÃO SE APLICA;40;HISTÓRIA;41001010;585;UFSC;UNIVERSIDADE FEDERAL DE SANTA CATARINA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;41001010004P5;HISTÓRIA;41001010004M5;HISTÓRIA;MESTRADO;4;1975;EM FUNCIONAMENTO;18SEP2012:00:00:00;134001;70259
2017;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA;33004137;NI;UNESP-RC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO );ESTADUAL;PÚBLICA;NÃO INFORMADO;SUDESTE;SP;BAURU;33004137062P0;CIÊNCIAS DA MOTRICIDADE;33004137062M0;CIÊNCIAS DA MOTRICIDADE;MESTRADO;5;1991;EM FUNCIONAMENTO;18SEP2012:00:00:00;133009;69462
2017;CIÊNCIAS HUMANAS;PSICOLOGIA;TRATAMENTO E PREVENÇÃO PSICOLÓGICA;NÃO SE APLICA;37;PSICOLOGIA;31004016;547;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31004016027P2;PSICANÁLISE;31004016027D3;PSICANÁLISE;DOUTORADO;4;2007;EM FUNCIONAMENTO;18SEP2012:00:00:00;177117;109805
2017;ENGENHARIAS;ENGENHARIA CIVIL;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;52010015;1303;IFGOIANO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;FEDERAL;PÚBLICA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA;CENTRO-OESTE;GO;GOIÂNIA;52010015107P1;ENGENHARIA APLICADA E SUSTENTABILIDADE;52010015107F4;ENGENHARIA APLICADA E SUSTENTABILIDADE;MESTRADO PROFISSIONAL;3;2017;EM FUNCIONAMENTO;09APR2018:00:00:00;177230;109838
2017;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;25004018;409;UPE;UNIVERSIDADE DE PERNAMBUCO;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;PETROLINA;25004018070P8;FORMAÇÃO DE PROFESSORES E PRÁTICAS INTERDISCIPLINARES;25004018070F0;FORMAÇÃO DE PROFESSORES E PRÁTICAS INTERDISCIPLINARES;MESTRADO PROFISSIONAL;3;2015;EM FUNCIONAMENTO;01JAN2017:00:00:00;162464;96604
2017;CIÊNCIAS BIOLÓGICAS;MICROBIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;9;CIÊNCIAS BIOLÓGICAS III;20009011;823;UNICEUMA;UNICEUMA - ASSOCIAÇÃO DE ENSINO SUPERIOR - MANTENEDORA;PARTICULAR;PRIVADA;UNIVERSIDADE;NORDESTE;MA;SÃO LUÍS;20009011002P0;BIOLOGIA PARASITÁRIA;20009011002M0;BIOLOGIA PARASITÁRIA;MESTRADO;2;2008;EM DESATIVACAO;21FEB2018:00:00:00;128608;65572
2017;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;NÃO SE APLICA;NÃO SE APLICA;2;CIÊNCIA DA COMPUTAÇÃO;32002017;8;UFV;UNIVERSIDADE FEDERAL DE VIÇOSA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;VIÇOSA;32002017027P2;CIÊNCIA DA COMPUTAÇÃO;32002017027M2;CIÊNCIA DA COMPUTAÇÃO;MESTRADO;4;2004;EM FUNCIONAMENTO;18SEP2012:00:00:00;169928;103694
2017;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;31005012;528;PUC-RIO;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31005012002P6;FÍSICA;31005012002D7;FÍSICA;DOUTORADO;6;1968;EM FUNCIONAMENTO;18SEP2012:00:00:00;169433;103237
2017;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;40001016;571;UFPR;UNIVERSIDADE FEDERAL DO PARANÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PR;CURITIBA;40001016070P1;ENGENHARIA DE PRODUÇÃO;40001016070M1;ENGENHARIA DE PRODUÇÃO;MESTRADO;3;2010;EM FUNCIONAMENTO;06JUL2017:00:00:00;171073;104816
